ts_ns,prev_pid,next_pid,run_ns
3499560804260,0,9479,0
3499560818036,9479,0,13776
3499560961118,0,9479,0
3499560974934,9479,0,13816
3499561246478,0,9479,0
3499561264693,9479,0,18215
3499561399488,0,9479,0
3499561413265,9479,0,13777
3499561546818,0,9479,0
3499561560454,9479,0,13636
3499561693396,0,9479,0
3499561707031,9479,0,13635
3499561839693,0,9479,0
3499561853339,9479,0,13646
3499562006639,0,9479,0
3499562020305,9479,0,13666
3499562298633,0,9479,0
3499562317018,9479,0,18385
3499562455751,0,9479,0
3499562469487,9479,0,13736
3499562602869,0,9479,0
3499562616646,9479,0,13777
3499562751241,0,9479,0
3499562765047,9479,0,13806
3499562911234,0,9479,0
3499562925070,9479,0,13836
3499563196174,0,9479,0
3499563213988,9479,0,17814
3499563348212,0,9479,0
3499563362239,9479,0,14027
3499563496794,0,9479,0
3499563510520,9479,0,13726
3499563643652,0,9479,0
3499563657589,9479,0,13937
3499563791873,0,9479,0
3499563805729,9479,0,13856
3499563957908,0,9479,0
3499563971654,9479,0,13746
3499564238941,0,9479,0
3499564256754,9479,0,17813
3499564391610,0,9479,0
3499564405506,9479,0,13896
3499564540522,0,9479,0
3499564554368,9479,0,13846
3499564687811,0,9479,0
3499564701577,9479,0,13766
3499564840691,0,9479,0
3499564854467,9479,0,13776
3499564990555,0,9479,0
3499565004281,9479,0,13726
3499565271518,0,9479,0
3499565289191,9479,0,17673
3499565422925,0,9479,0
3499565437012,9479,0,14087
3499565570004,0,9479,0
3499565583680,9479,0,13676
3499565716712,0,9479,0
3499565730408,9479,0,13696
3499565892415,0,9479,0
3499565906181,9479,0,13766
3499566179709,0,9479,0
3499566197553,9479,0,17844
3499566332359,0,9479,0
3499566346215,9479,0,13856
3499566480780,0,9479,0
3499566494716,9479,0,13936
3499566628410,0,9479,0
3499566642156,9479,0,13746
3499566775649,0,9479,0
3499566789405,9479,0,13756
3499566963244,0,9479,0
3499566977131,9479,0,13887
3499567244668,0,9479,0
3499567263073,9479,0,18405
3499567417866,0,9479,0
3499567431682,9479,0,13816
3499567574413,0,9479,0
3499567588389,9479,0,13976
3499567722634,0,9479,0
3499567736300,9479,0,13666
3499567870484,0,9479,0
3499567884150,9479,0,13666
3499568018134,0,9479,0
3499568031800,9479,0,13666
3499568300279,0,9479,0
3499568318173,9479,0,17894
3499568464961,0,9479,0
3499568478787,9479,0,13826
3499568613082,0,9479,0
3499568626928,9479,0,13846
3499568760661,0,9479,0
3499568790097,9479,0,29436
3499568924752,0,9479,0
3499568938559,9479,0,13807
3499569205384,0,9479,0
3499569223068,9479,0,17684
3499569374224,0,9479,0
3499569387940,9479,0,13716
3499569526503,0,9479,0
3499569540199,9479,0,13696
3499569679082,0,9479,0
3499569692939,9479,0,13857
3499569828135,0,9479,0
3499569841841,9479,0,13706
3499569975885,0,9479,0
3499569989611,9479,0,13726
3499570255234,0,9479,0
3499570273038,9479,0,17804
3499570422602,0,9479,0
3499570436318,9479,0,13716
3499570571925,0,9479,0
3499570585691,9479,0,13766
3499570720466,0,9479,0
3499570734302,9479,0,13836
3499570868156,0,9479,0
3499570881822,9479,0,13666
3499571015746,0,9479,0
3499571029512,9479,0,13766
3499571332817,0,9479,0
3499571350721,9479,0,17904
3499571491979,0,9479,0
3499571505715,9479,0,13736
3499571639919,0,9479,0
3499571653675,9479,0,13756
3499571787248,0,9479,0
3499571801105,9479,0,13857
3499571935499,0,9479,0
3499571949275,9479,0,13776
3499572082157,0,9479,0
3499572095943,9479,0,13786
3499572230398,0,9479,0
3499572244174,9479,0,13776
3499572524506,0,9479,0
3499572542440,9479,0,17934
3499572677275,0,9479,0
3499572690931,9479,0,13656
3499572824434,0,9479,0
3499572838060,9479,0,13626
3499572971303,0,9479,0
3499572984898,9479,0,13595
3499573267684,0,9479,0
3499573285398,9479,0,17714
3499573423760,0,9479,0
3499573437376,9479,0,13616
3499573575598,0,9479,0
3499573590977,9479,0,15379
3499573727586,0,9479,0
3499573741372,9479,0,13786
3499573874946,0,9479,0
3499573888852,9479,0,13906
3499574023387,0,9479,0
3499574037353,9479,0,13966
3499574318837,0,9479,0
3499574340688,9479,0,21851
3499574474973,0,9479,0
3499574488729,9479,0,13756
3499574623384,0,9479,0
3499574637140,9479,0,13756
3499574771765,0,9479,0
3499574785421,9479,0,13656
3499574918995,0,9479,0
3499574932781,9479,0,13786
3499575213403,0,9479,0
3499575231146,9479,0,17743
3499575370420,0,9479,0
3499575384196,9479,0,13776
3499575517499,0,9479,0
3499575531185,9479,0,13686
3499575664878,0,9479,0
3499575678654,9479,0,13776
3499575813861,0,9479,0
3499575827617,9479,0,13756
3499575960879,0,9479,0
3499575974766,9479,0,13887
3499576269304,0,9479,0
3499576287338,9479,0,18034
3499576427834,0,9479,0
3499576441641,9479,0,13807
3499576583229,0,9479,0
3499576597035,9479,0,13806
3499576731911,0,9479,0
3499576745537,9479,0,13626
3499576880232,0,9479,0
3499576893948,9479,0,13716
3499577028453,0,9479,0
3499577042359,9479,0,13906
3499577373487,0,9479,0
3499577399015,9479,0,25528
3499577535464,0,9479,0
3499577549130,9479,0,13666
3499577683164,0,9479,0
3499577697000,9479,0,13836
3499577867884,0,9479,0
3499577881821,9479,0,13937
3499578017888,0,9479,0
3499578031725,9479,0,13837
3499578312006,0,9479,0
3499578338907,9479,0,26901
3499578475175,0,9479,0
3499578489262,9479,0,14087
3499578624919,0,9479,0
3499578638685,9479,0,13766
3499578806333,0,9479,0
3499578821181,9479,0,14848
3499578963521,0,9479,0
3499578977477,9479,0,13956
3499579294017,0,9479,0
3499579319756,9479,0,25739
3499579456425,0,9479,0
3499579470201,9479,0,13776
3499579604917,0,9479,0
3499579618623,9479,0,13706
3499579765862,0,9479,0
3499579779618,9479,0,13756
3499579913281,0,9479,0
3499579926997,9479,0,13716
3499580204183,0,9479,0
3499580222097,9479,0,17914
3499580356632,0,9479,0
3499580370287,9479,0,13655
3499580505223,0,9479,0
3499580518979,9479,0,13756
3499580652823,0,9479,0
3499580666699,9479,0,13876
3499580818968,0,9479,0
3499580832634,9479,0,13666
3499580967309,0,9479,0
3499580981065,9479,0,13756
3499581248262,0,9479,0
3499581266526,9479,0,18264
3499581404448,0,9479,0
3499581418264,9479,0,13816
3499581554382,0,9479,0
3499581568178,9479,0,13796
3499581706159,0,9479,0
3499581719956,9479,0,13797
3499581854140,0,9479,0
3499581867856,9479,0,13716
3499582001389,0,9479,0
3499582015095,9479,0,13706
3499582283173,0,9479,0
3499582301067,9479,0,17894
3499582435201,0,9479,0
3499582448817,9479,0,13616
3499582581859,0,9479,0
3499582595625,9479,0,13766
3499582789633,0,9479,0
3499582803660,9479,0,14027
3499582936592,0,9479,0
3499582950248,9479,0,13656
3499583228695,0,9479,0
3499583247171,9479,0,18476
3499583380954,0,9479,0
3499583394690,9479,0,13736
3499583529125,0,9479,0
3499583559563,9479,0,30438
3499583700370,0,9479,0
3499583714126,9479,0,13756
3499583852538,0,9479,0
3499583866294,9479,0,13756
3499584173566,0,9479,0
3499584191711,9479,0,18145
3499584335293,0,9479,0
3499584349169,9479,0,13876
3499584482672,0,9479,0
3499584496398,9479,0,13726
3499584647715,0,9479,0
3499584664267,9479,0,16552
3499584804492,0,9479,0
3499584818218,9479,0,13726
3499584954336,0,9479,0
3499584968082,9479,0,13746
3499585254846,0,9479,0
3499585274844,9479,0,19998
3499585414549,0,9479,0
3499585428365,9479,0,13816
3499585574281,0,9479,0
3499585588308,9479,0,14027
3499585728634,0,9479,0
3499585742651,9479,0,14017
3499585882235,0,9479,0
3499585897634,9479,0,15399
3499586173517,0,9479,0
3499586192924,9479,0,19407
3499586331787,0,9479,0
3499586345533,9479,0,13746
3499586483866,0,9479,0
3499586497712,9479,0,13846
3499586688253,0,9479,0
3499586702129,9479,0,13876
3499586836744,0,9479,0
3499586850450,9479,0,13706
3499586992931,0,9479,0
3499587006717,9479,0,13786
3499587281658,0,9479,0
3499587301215,9479,0,19557
3499587443094,0,9479,0
3499587457351,9479,0,14257
3499587632403,0,9479,0
3499587649245,9479,0,16842
3499587796995,0,9479,0
3499587810931,9479,0,13936
3499587945606,0,9479,0
3499587959232,9479,0,13626
3499588261645,0,11,0
3499588555102,11,339,293457
3499589280436,339,11,725334
3499589288562,11,339,8126
3499589292139,339,9479,3577
3499589320793,9479,0,28654
3499589458935,0,9479,0
3499589472801,9479,0,13866
3499589608258,0,9479,0
3499589622375,9479,0,14117
3499589756920,0,9479,0
3499589770666,9479,0,13746
3499589903788,0,9479,0
3499589917504,9479,0,13716
3499590201392,0,9479,0
3499590219376,9479,0,17984
3499590356196,0,9479,0
3499590369922,9479,0,13726
3499590506020,0,9479,0
3499590519766,9479,0,13746
3499590654792,0,9479,0
3499590668678,9479,0,13886
3499590803002,0,9479,0
3499590816738,9479,0,13736
3499590950051,0,9479,0
3499590963897,9479,0,13846
3499591239550,0,9479,0
3499591259448,9479,0,19898
3499591401477,0,9479,0
3499591415604,9479,0,14127
3499591556190,0,9479,0
3499591570076,9479,0,13886
3499591705203,0,9479,0
3499591719069,9479,0,13866
3499591855067,0,9479,0
3499591869053,9479,0,13986
3499592005201,0,9479,0
3499592018967,9479,0,13766
3499592340306,0,9479,0
3499592366406,9479,0,26100
3499592502524,0,9479,0
3499592516270,9479,0,13746
3499592651777,0,9479,0
3499592665583,9479,0,13806
3499592801891,0,9479,0
3499592816038,9479,0,14147
3499592950924,0,9479,0
3499592964640,9479,0,13716
3499593254429,0,9479,0
3499593272503,9479,0,18074
3499593410074,0,9479,0
3499593423800,9479,0,13726
3499593559137,0,9479,0
3499593572803,9479,0,13666
3499593708400,0,9479,0
3499593722096,9479,0,13696
3499593855749,0,9479,0
3499593869565,9479,0,13816
3499594015041,0,9479,0
3499594028787,9479,0,13746
3499594296795,0,9479,0
3499594314789,9479,0,17994
3499594449745,0,9479,0
3499594463441,9479,0,13696
3499594600070,0,9479,0
3499594613846,9479,0,13776
3499594748511,0,9479,0
3499594762267,9479,0,13756
3499594897323,0,9479,0
3499594911200,9479,0,13877
3499595203423,0,9479,0
3499595221207,9479,0,17784
3499595357576,0,9479,0
3499595371272,9479,0,13696
3499595504664,0,9479,0
3499595518340,9479,0,13676
3499595652615,0,9479,0
3499595666812,9479,0,14197
3499595806076,0,9479,0
3499595819842,9479,0,13766
3499595964546,0,9479,0
3499595978432,9479,0,13886
3499596248194,0,9479,0
3499596265877,9479,0,17683
3499596401114,0,9479,0
3499596414820,9479,0,13706
3499596550096,0,9479,0
3499596563762,9479,0,13666
3499596697465,0,9479,0
3499596711161,9479,0,13696
3499596844835,0,9479,0
3499596858701,9479,0,13866
3499597019756,0,9479,0
3499597033663,9479,0,13907
3499597306931,0,9479,0
3499597326518,9479,0,19587
3499597462004,0,9479,0
3499597475690,9479,0,13686
3499597627588,0,9479,0
3499597641324,9479,0,13736
3499597775028,0,9479,0
3499597788784,9479,0,13756
3499597922517,0,9479,0
3499597965549,9479,0,43032
3499598254998,0,9479,0
3499598273372,9479,0,18374
3499598408418,0,9479,0
3499598422275,9479,0,13857
3499598573531,0,9479,0
3499598587257,9479,0,13726
3499598722444,0,9479,0
3499598736170,9479,0,13726
3499598872218,0,9479,0
3499598900842,9479,0,28624
3499599185401,0,9479,0
3499599203566,9479,0,18165
3499599339343,0,9479,0
3499599353019,9479,0,13676
3499599510317,0,9479,0
3499599524905,9479,0,14588
3499599668447,0,9479,0
3499599682293,9479,0,13846
3499599822769,0,9479,0
3499599836816,9479,0,14047
3499599971511,0,9479,0
3499599985277,9479,0,13766
3499600258866,0,9479,0
3499600278353,9479,0,19487
3499600413669,0,9479,0
3499600427395,9479,0,13726
3499600573693,0,9479,0
3499600587489,9479,0,13796
3499600725500,0,9479,0
3499600739236,9479,0,13736
3499600876186,0,9479,0
3499600889932,9479,0,13746
3499601023686,0,9479,0
3499601037532,9479,0,13846
3499601306672,0,9479,0
3499601324576,9479,0,17904
3499601499578,0,9479,0
3499601513274,9479,0,13696
3499601651716,0,9479,0
3499601665362,9479,0,13646
3499601799336,0,9479,0
3499601812982,9479,0,13646
3499601946254,0,9479,0
3499601960211,9479,0,13957
3499602225704,0,9479,0
3499602243518,9479,0,17814
3499602382000,0,9479,0
3499602395626,9479,0,13626
3499602540240,0,9479,0
3499602553886,9479,0,13646
3499602694192,0,9479,0
3499602707818,9479,0,13626
3499602842593,0,9479,0
3499602856249,9479,0,13656
3499602989141,0,9479,0
3499603002837,9479,0,13696
3499603268320,0,9479,0
3499603286304,9479,0,17984
3499603432652,0,9479,0
3499603446258,9479,0,13606
3499603582796,0,9479,0
3499603596472,9479,0,13676
3499603729595,0,9479,0
3499603743291,9479,0,13696
3499603876443,0,9479,0
3499603890179,9479,0,13736
3499604023732,0,9479,0
3499604037338,9479,0,13606
3499604170500,0,9479,0
3499604184096,9479,0,13596
3499604317299,0,9479,0
3499604331125,9479,0,13826
3499604606938,0,9479,0
3499604624882,9479,0,17944
3499604759998,0,9479,0
3499604773624,9479,0,13626
3499604906696,0,9479,0
3499604920322,9479,0,13626
3499605184883,0,9479,0
3499605202497,9479,0,17614
3499605338945,0,9479,0
3499605374533,9479,0,35588
3499605513827,0,9479,0
3499605527513,9479,0,13686
3499605661066,0,9479,0
3499605674682,9479,0,13616
3499605813835,0,9479,0
3499605827601,9479,0,13766
3499605961846,0,9479,0
3499605975512,9479,0,13666
3499606241015,0,9479,0
3499606258809,9479,0,17794
3499606399285,0,9479,0
3499606413171,9479,0,13886
3499606550301,0,9479,0
3499606563957,9479,0,13656
3499606698112,0,9479,0
3499606711838,9479,0,13726
3499606847815,0,9479,0
3499606861601,9479,0,13786
3499606995656,0,9479,0
3499607009412,9479,0,13756
3499607281718,0,9479,0
3499607337063,9479,0,55345
3499607475465,0,9479,0
3499607490023,9479,0,14558
3499607626281,0,9479,0
3499607640608,9479,0,14327
3499607788999,0,9479,0
3499607804569,9479,0,15570
3499607939755,0,9479,0
3499607953421,9479,0,13666
3499608227009,0,9479,0
3499608247448,9479,0,20439
3499608415898,0,9479,0
3499608430054,9479,0,14156
3499608563878,0,9479,0
3499608577554,9479,0,13676
3499608712349,0,9479,0
3499608726075,9479,0,13726
3499608864969,0,9479,0
3499608906117,9479,0,41148
3499609175868,0,9479,0
3499609193802,9479,0,17934
3499609329109,0,9479,0
3499609342805,9479,0,13696
3499609477630,0,9479,0
3499609491506,9479,0,13876
3499609625991,0,9479,0
3499609639727,9479,0,13736
3499609774813,0,9479,0
3499609788489,9479,0,13676
3499609941089,0,9479,0
3499609954795,9479,0,13706
3499610220308,0,9479,0
3499610237961,9479,0,17653
3499610372446,0,9479,0
3499610386132,9479,0,13686
3499610520898,0,9479,0
3499610534744,9479,0,13846
3499610667956,0,9479,0
3499610681702,9479,0,13746
3499610815756,0,9479,0
3499610847877,9479,0,32121
3499610984787,0,9479,0
3499610998533,9479,0,13746
3499611266681,0,9479,0
3499611284345,9479,0,17664
3499611419831,0,9479,0
3499611433527,9479,0,13696
3499611568744,0,9479,0
3499611582580,9479,0,13836
3499611717626,0,9479,0
3499611731332,9479,0,13706
3499611879703,0,9479,0
3499611893439,9479,0,13736
3499612027764,0,9479,0
3499612041901,9479,0,14137
3499612318154,0,9479,0
3499612340256,9479,0,22102
3499612476134,0,9479,0
3499612490020,9479,0,13886
3499612625236,0,9479,0
3499612639223,9479,0,13987
3499612774299,0,9479,0
3499612828131,9479,0,53832
3499612967265,0,9479,0
3499612989968,9479,0,22703
3499613287832,0,9479,0
3499613312609,9479,0,24777
3499613452554,0,9479,0
3499613466341,9479,0,13787
3499613600635,0,9479,0
3499613630662,9479,0,30027
3499613784253,0,9479,0
3499613798140,9479,0,13887
3499613935069,0,9479,0
3499613948815,9479,0,13746
3499614224347,0,9479,0
3499614242402,9479,0,18055
3499614381595,0,9479,0
3499614395382,9479,0,13787
3499614530628,0,9479,0
3499614544304,9479,0,13676
3499614678188,0,9479,0
3499614691934,9479,0,13746
3499614850985,0,9479,0
3499614865052,9479,0,14067
3499615001991,0,9479,0
3499615015938,9479,0,13947
3499615293464,0,9479,0
3499615315045,9479,0,21581
3499615451293,0,9479,0
3499615465049,9479,0,13756
3499615600776,0,9479,0
3499615614472,9479,0,13696
3499615762403,0,9479,0
3499615776560,9479,0,14157
3499615913529,0,9479,0
3499615927436,9479,0,13907
3499616198028,0,9479,0
3499616217956,9479,0,19928
3499616375124,0,9479,0
3499616388890,9479,0,13766
3499616532142,0,9479,0
3499616545878,9479,0,13736
3499616681084,0,9479,0
3499616752840,9479,0,71756
3499616898476,0,9479,0
3499616912312,9479,0,13836
3499617180411,0,9479,0
3499617198755,9479,0,18344
3499617334964,0,9479,0
3499617348670,9479,0,13706
3499617483084,0,9479,0
3499617496780,9479,0,13696
3499617631997,0,9479,0
3499617645753,9479,0,13756
3499617799334,0,9479,0
3499617817709,9479,0,18375
3499617953797,0,9479,0
3499617967663,9479,0,13866
3499618236873,0,9479,0
3499618254737,9479,0,17864
3499618389793,0,9479,0
3499618403469,9479,0,13676
3499618537984,0,9479,0
3499618551730,9479,0,13746
3499618710461,0,9479,0
3499618724167,9479,0,13706
3499618919908,0,9479,0
3499618934636,9479,0,14728
3499619200409,0,9479,0
3499619218965,9479,0,18556
3499619382334,0,9479,0
3499619396090,9479,0,13756
3499619536276,0,9479,0
3499619549992,9479,0,13716
3499619684768,0,9479,0
3499619698423,9479,0,13655
3499619835764,0,9479,0
3499619849490,9479,0,13726
3499619983574,0,9479,0
3499619997490,9479,0,13916
3499620281018,0,9479,0
3499620299443,9479,0,18425
3499620444718,0,9479,0
3499620458574,9479,0,13856
3499620593350,0,9479,0
3499620607076,9479,0,13726
3499620740228,0,9479,0
3499620753944,9479,0,13716
3499620888068,0,9479,0
3499620901814,9479,0,13746
3499621035688,0,9479,0
3499621049785,9479,0,14097
3499621323704,0,9479,0
3499621341919,9479,0,18215
3499621481964,0,9479,0
3499621495790,9479,0,13826
3499621630556,0,9479,0
3499621644272,9479,0,13716
3499621777785,0,9479,0
3499621791551,9479,0,13766
3499621926367,0,9479,0
3499621940133,9479,0,13766
3499622254188,0,9479,0
3499622280067,9479,0,25879
3499622428869,0,9479,0
3499622442565,9479,0,13696
3499622578182,0,9479,0
3499622592108,9479,0,13926
3499622731372,0,9479,0
3499622751661,9479,0,20289
3499622894331,0,9479,0
3499622908338,9479,0,14007
3499623209208,0,9479,0
3499623231550,9479,0,22342
3499623367458,0,9479,0
3499623381184,9479,0,13726
3499623522502,0,9479,0
3499623536348,9479,0,13846
3499623670523,0,9479,0
3499623684269,9479,0,13746
3499623818643,0,9479,0
3499623832389,9479,0,13746
3499623966373,0,9479,0
3499623980109,9479,0,13736
3499624274087,0,9479,0
3499624298062,9479,0,23975
3499624434962,0,9479,0
3499624448668,9479,0,13706
3499624584776,0,9479,0
3499624598562,9479,0,13786
3499624734129,0,9479,0
3499624747845,9479,0,13716
3499624882810,0,9479,0
3499624896526,9479,0,13716
3499625030621,0,9479,0
3499625044307,9479,0,13686
3499625323927,0,9479,0
3499625341830,9479,0,17903
3499625476145,0,9479,0
3499625489831,9479,0,13686
3499625624306,0,9479,0
3499625637992,9479,0,13686
3499625772407,0,9479,0
3499625786193,9479,0,13786
3499625920437,0,9479,0
3499625934193,9479,0,13756
3499626224353,0,9479,0
3499626242548,9479,0,18195
3499626378536,0,9479,0
3499626392242,9479,0,13706
3499626530934,0,9479,0
3499626544570,9479,0,13636
3499626678214,0,9479,0
3499626691859,9479,0,13645
3499626825703,0,9479,0
3499626839419,9479,0,13716
3499626977020,0,9479,0
3499626990806,9479,0,13786
3499627274464,0,9479,0
3499627292819,9479,0,18355
3499627426732,0,9479,0
3499627440458,9479,0,13726
3499627577919,0,9479,0
3499627591625,9479,0,13706
3499627725048,0,9479,0
3499627738754,9479,0,13706
3499627872898,0,9479,0
3499627886574,9479,0,13676
3499628020418,0,9479,0
3499628034264,9479,0,13846
3499628334423,0,9479,0
3499628352768,9479,0,18345
3499628487042,0,9479,0
3499628516508,9479,0,29466
3499628651173,0,9479,0
3499628664909,9479,0,13736
3499628799364,0,9479,0
3499628813070,9479,0,13706
3499628948096,0,9479,0
3499628961782,9479,0,13686
3499629270527,0,9479,0
3499629288702,9479,0,18175
3499629424269,0,9479,0
3499629438375,9479,0,14106
3499629572009,0,9479,0
3499629585785,9479,0,13776
3499629746530,0,9479,0
3499629760286,9479,0,13756
3499629894610,0,9479,0
3499629908346,9479,0,13736
3499630173188,0,9479,0
3499630193687,9479,0,20499
3499630333232,0,9479,0
3499630346968,9479,0,13736
3499630481573,0,9479,0
3499630495339,9479,0,13766
3499630646245,0,9479,0
3499630659941,9479,0,13696
3499630797351,0,9479,0
3499630811087,9479,0,13736
3499630945121,0,9479,0
3499630958807,9479,0,13686
3499631224892,0,9479,0
3499631243106,9479,0,18214
3499631377671,0,9479,0
3499631391468,9479,0,13797
3499631525522,0,9479,0
3499631546271,9479,0,20749
3499631725821,0,9479,0
3499631739627,9479,0,13806
3499631874814,0,9479,0
3499631888490,9479,0,13676
3499632022093,0,9479,0
3499632035839,9479,0,13746
3499632303025,0,9479,0
3499632320889,9479,0,17864
3499632457789,0,9479,0
3499632472757,9479,0,14968
3499632612692,0,9479,0
3499632626599,9479,0,13907
3499632762136,0,9479,0
3499632775882,9479,0,13746
3499632910016,0,9479,0
3499632923772,9479,0,13756
3499633186690,0,9479,0
3499633204404,9479,0,17714
3499633338528,0,9479,0
3499633352214,9479,0,13686
3499633488182,0,9479,0
3499633501778,9479,0,13596
3499633654878,0,9479,0
3499633668694,9479,0,13816
3499633803299,0,9479,0
3499633816965,9479,0,13666
3499633950198,0,9479,0
3499633963813,9479,0,13615
3499634227633,0,9479,0
3499634245297,9479,0,17664
3499634378279,0,9479,0
3499634391955,9479,0,13676
3499634535757,0,9479,0
3499634550666,9479,0,14909
3499634687605,0,9479,0
3499634701422,9479,0,13817
3499634835355,0,9479,0
3499634849001,9479,0,13646
3499634983196,0,9479,0
3499634996761,9479,0,13565
3499635273205,0,9479,0
3499635290739,9479,0,17534
3499635428019,0,9479,0
3499635441564,9479,0,13545
3499635588313,0,9479,0
3499635602329,9479,0,14016
3499635745330,0,9479,0
3499635759166,9479,0,13836
3499635892088,0,9479,0
3499635905844,9479,0,13756
3499636048044,0,9479,0
3499636061760,9479,0,13716
3499636196505,0,9479,0
3499636210111,9479,0,13606
3499636343143,0,9479,0
3499636356799,9479,0,13656
3499636640898,0,9479,0
3499636660084,9479,0,19186
3499636795501,0,9479,0
3499636809307,9479,0,13806
3499636943672,0,9479,0
3499636957388,9479,0,13716
3499637227920,0,9479,0
3499637245694,9479,0,17774
3499637379868,0,9479,0
3499637393504,9479,0,13636
3499637543809,0,9479,0
3499637562945,9479,0,19136
3499637697641,0,9479,0
3499637711377,9479,0,13736
3499637845892,0,9479,0
3499637859828,9479,0,13936
3499637993191,0,9479,0
3499638006947,9479,0,13756
3499638274164,0,9479,0
3499638291997,9479,0,17833
3499638427144,0,9479,0
3499638465436,9479,0,38292
3499638604099,0,9479,0
3499638617735,9479,0,13636
3499638750777,0,9479,0
3499638764383,9479,0,13606
3499638905130,0,9479,0
3499638918846,9479,0,13716
3499639198005,0,9479,0
3499639218243,9479,0,20238
3499639355393,0,9479,0
3499639369099,9479,0,13706
3499639546245,0,9479,0
3499639560642,9479,0,14397
3499639703353,0,9479,0
3499639717109,9479,0,13756
3499639857825,0,9479,0
3499639871972,9479,0,14147
3499640007930,0,9479,0
3499640047064,9479,0,39134
3499640321594,0,9479,0
3499640340931,9479,0,19337
3499640479033,0,9479,0
3499640492769,9479,0,13736
3499640628466,0,9479,0
3499640642242,9479,0,13776
3499640777208,0,9479,0
3499640790894,9479,0,13686
3499640926832,0,9479,0
3499640940778,9479,0,13946
3499641225558,0,9479,0
3499641243342,9479,0,17784
3499641378748,0,9479,0
3499641392595,9479,0,13847
3499641530015,0,9479,0
3499641543851,9479,0,13836
3499641679919,0,9479,0
3499641693665,9479,0,13746
3499641827108,0,9479,0
3499641841375,9479,0,14267
3499641994155,0,9479,0
3499642008221,9479,0,14066
3499642291809,0,9479,0
3499642315033,9479,0,23224
3499642451041,0,9479,0
3499642464767,9479,0,13726
3499642599272,0,9479,0
3499642613038,9479,0,13766
3499642747423,0,9479,0
3499642761359,9479,0,13936
3499642899130,0,9479,0
3499642913097,9479,0,13967
3499643219377,0,9479,0
3499643257740,9479,0,38363
3499643393708,0,9479,0
3499643407484,9479,0,13776
3499643544654,0,9479,0
3499643558630,9479,0,13976
3499643697654,0,9479,0
3499643714636,9479,0,16982
3499643861665,0,9479,0
3499643876252,9479,0,14587
3499644030455,0,9479,0
3499644044221,9479,0,13766
3499644330543,0,9479,0
3499644356172,9479,0,25629
3499644492170,0,9479,0
3499644506246,9479,0,14076
3499644643647,0,9479,0
3499644661150,9479,0,17503
3499644796897,0,9479,0
3499644810864,9479,0,13967
3499644959756,0,9479,0
3499644974945,9479,0,15189
3499645244095,0,9479,0
3499645261959,9479,0,17864
3499645401413,0,9479,0
3499645415079,9479,0,13666
3499645550386,0,9479,0
3499645564723,9479,0,14337
3499645700460,0,9479,0
3499645714306,9479,0,13846
3499645848050,0,9479,0
3499645861896,9479,0,13846
3499646181291,0,9479,0
3499646199586,9479,0,18295
3499646337157,0,9479,0
3499646350923,9479,0,13766
3499646486620,0,9479,0
3499646500216,9479,0,13596
3499646633939,0,9479,0
3499646647565,9479,0,13626
3499646780317,0,9479,0
3499646794003,9479,0,13686
3499646958314,0,9479,0
3499646972020,9479,0,13706
3499647244687,0,9479,0
3499647262922,9479,0,18235
3499647397817,0,9479,0
3499647414579,9479,0,16762
3499647560416,0,9479,0
3499647574112,9479,0,13696
3499647708406,0,9479,0
3499647722142,9479,0,13736
3499647862528,0,9479,0
3499647876244,9479,0,13716
3499648009537,0,9479,0
3499648023283,9479,0,13746
3499648292894,0,9479,0
3499648311810,9479,0,18916
3499648446585,0,9479,0
3499648461223,9479,0,14638
3499648595548,0,9479,0
3499648609244,9479,0,13696
3499648745081,0,9479,0
3499648758877,9479,0,13796
3499648925122,0,9479,0
3499648938868,9479,0,13746
3499649206035,0,9479,0
3499649224400,9479,0,18365
3499649360448,0,9479,0
3499649374294,9479,0,13846
3499649510051,0,9479,0
3499649525721,9479,0,15670
3499649659544,0,9479,0
3499649673331,9479,0,13787
3499649807725,0,9479,0
3499649850006,9479,0,42281
3499649998417,0,9479,0
3499650012313,9479,0,13896
3499650277496,0,9479,0
3499650295470,9479,0,17974
3499650449472,0,9479,0
3499650463428,9479,0,13956
3499650605948,0,9479,0
3499650619654,9479,0,13706
3499650754380,0,9479,0
3499650768066,9479,0,13686
3499650901949,0,9479,0
3499650915675,9479,0,13726
3499651183643,0,9479,0
3499651201617,9479,0,17974
3499651336573,0,9479,0
3499651350329,9479,0,13756
3499651500714,0,9479,0
3499651514651,9479,0,13937
3499651649887,0,9479,0
3499651663763,9479,0,13876
3499651798569,0,9479,0
3499651812285,9479,0,13716
3499651945688,0,9479,0
3499651959484,9479,0,13796
3499652236198,0,9479,0
3499652257799,9479,0,21601
3499652413885,0,9479,0
3499652427952,9479,0,14067
3499652571374,0,9479,0
3499652585621,9479,0,14247
3499652720496,0,9479,0
3499652734463,9479,0,13967
3499652869459,0,9479,0
3499652883175,9479,0,13716
3499653017800,0,9479,0
3499653031536,9479,0,13736
3499653312970,0,9479,0
3499653356201,9479,0,43231
3499653493913,0,9479,0
3499653508180,9479,0,14267
3499653643406,0,9479,0
3499653657112,9479,0,13706
3499653792418,0,9479,0
3499653806245,9479,0,13827
3499653943294,0,9479,0
3499653957030,9479,0,13736
3499654270855,0,9479,0
3499654297345,9479,0,26490
3499654461577,0,9479,0
3499654477086,9479,0,15509
3499654653370,0,9479,0
